RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025
102001,0,United States,country,,124397.5452,124609.7489,124873.0407,125438.5011,126089.3757,126786.9421,127524.5357,128321.9293,129152.4063,129987.461,130819.7947,131652.5674,132419.4234,133093.2597,133738.6922,134431.0672,135180.4543,135952.575,136748.0267,137579.5146,138417.7218,139251.9347,140028.7263,140756.3529,141400.6928,142016.3939,142643.2749,143322.2489,144072.5385,144887.1062,145781.2746,146736.4085,147703.3073,148670.3387,149590.7754,150485.7072,151294.2198,152065.8174,152834.1291,153670.9014,154594.9869,155559.753,156577.9616,157664.6893,158816.8181,159981.7978,161060.3341,162072.6234,163035.7313,164066.6447,165204.9821,166475.8431,167905.8442,169460.4718,171139.3836,172841.2529,174520.1827,176127.6154,177639.1371,179126.8072,180566.8767,182030.3255,183534.2086,185224.2736,187018.6652,188903.2459,190800.5616,192719.5176,194605.6636,196394.6082,198034.5685,199519.0575,200789.4375,201970.9952,203159.7336,204433.9653,205692.8896,206810.3957,207699.2873,208397.2359,208871.6781,209224.8456,209426.0504,209563.0273,209635.6987,209709.7288,209776.0815,209848.5049,209807.8257,209599.1717,209165.1552,208642.4042,208007.8915,207320.5402,206485.8595,205597.5299,204568.7747,203434.2457,202156.2684,200776.9997,199335.3906,197811.5002,196180.3986,194362.3111,192520.2197,190722.9657,188960.6525,187210.9619,185499.0303,184039.7253,182703.4149,181447.1632,180176.6342,178979.2307,177897.3688,176898.0909,175979.8119,175227.8977,174807.1979,174621.6985,174566.2281,174505.0528,174516.1818,174636.5963,174719.4315,174603.5391,174092.2466,173319.3513,172349.4538,171342.6959,170317.1872,169356.0347,168463.1406,167631.8711,166844.1348,166021.0554,165163.3384,164322.6197,163620.8925,163033.4063,162533.4346,162036.185,161607.5792,161233.6168,161006.017,160998.6798,161229.6544,161614.1032,162068.0807,162595.7101,163163.2925,163647.9566,164205.6774,164812.324,165534.4136,166285.0845,167133.8268,168045.7525,169000.9119,170044.5184,171269.0858,172632.0179,173868.5812,175074.2345,176155.3325,177358.2241,178332.143,179235.979,180025.4008,180868.1609,181710.407,182550.9458,183519.9313,184385.1868,185239.2271,185894.7511,186510.6999,186913.3427,187438.1878,188082.6821,188888.0867,189701.1649,190530.6167,191442.1506,192445.1117,193416.3749,194418.6174,195467.4295,196627.3592,197838.1274,198919.2292,199990.2938,201150.6599,202310.4076,203163.3596,203937.3443,204721.2186,205677.6664,206415.7688,207114.9452,207885.2234,208842.2595,209889.597,210997.8113,212106.2313,213255.6701,214436.9657,215733.3366,216907.8904,218007.0749,218934.1179,219870.2818,220853.3132,221975.4797,223198.6327,224474.9602,225745.8176,226970.8647,228384.0148,229665.1696,230910.0988,231824.3673,232969.8152,234066.0441,235160.4299,235905.8392,236659.7843,237472.3721,238473.4013,239653.1324,240925.8364,242072.4568,242938.2921,243699.5054,244402.0665,245165.2869,245835.0632,246751.8849,247978.9346,249408.0734,250948.4183,252456.2424,254039.3815,255422.8741,256217.0489,256686.4622,257450.8347,259212.3536,262186.5556,265781.7154,269822.5719,273745.3038,277536.7656,281425.3429,285472.5761,289868.7949,294705.543,299893.945,304505.2349,307718.1246,309599.1185,311451.4744,314045.6125,317292.6125,321853.7338,327354.6957,333826.3069,340240.1359,345943.0238,350687.484,353172.4879,353539.778,352227.4058,350946.9974,349861.7052,348875.8233,347650.8255,346813.7619,346856.6314,347938.1187,349680.7182,351705.9788,353511.1007,355150.197,356361.2889,357266.8103,357923.0794,358403.0106,358862.1149,359707.4817,361306.442,363271.2426,364810.7195,365475.6877,365695.3786,365989.1215,366491.9658,367154.9122,367746.48,368568.7759,369275.5002,369786.5048,369537.3973,369039.8627
394913,1,"New York, NY",msa,NY,222850.1379,223792.0448,224739.263,226655.0417,228628.8259,230845.5792,233279.9971,235883.2114,238519.7209,241134.4506,243653.6416,246022.162,248270.6478,250574.3655,252805.9387,255065.1152,257291.3815,259725.9964,262224.5024,264914.4777,267669.4837,270628.7381,273473.597,276204.6997,278905.006,281520.7502,284027.2572,286426.1232,288913.9858,291747.7014,294897.5621,298684.9084,302785.4752,306967.9811,310859.1331,314686.5544,318500.2231,322296.1338,326211.4735,329932.5472,333680.1349,337374.6699,341228.596,345088.1453,348732.6712,352159.5462,355360.8642,358421.1497,361694.5089,364960.4045,368337.1357,371611.4932,375347.3342,379505.8497,384143.1631,388943.4847,393851.6079,398765.4062,403470.7182,407838.7787,411924.2043,415895.52,419906.6218,424512.9658,429518.4171,434632.9983,439471.8777,444249.7197,449065.8111,453938.4365,458406.8536,462693.5645,466511.6579,470331.8524,473648.7276,476654.3044,479222.7013,481581.239,483314.5537,484227.4963,484238.0075,483410.2096,482005.433,480231.3985,478526.9315,477213.8249,476906.9578,476643.1548,476401.2693,475241.1121,473612.8098,471847.54,469869.075,468382.2124,466867.6601,465420.9733,464058.8883,462589.7367,460735.7755,458629.5208,455676.0661,452652.5247,449334.7156,446236.9374,443033.9687,439574.9079,435960.0395,432544.8807,429014.0581,425573.2076,422178.5477,418975.724,416229.7241,413565.7775,411044.7396,408394.4732,406210.4724,404509.309,403419.0405,402784.4599,402577.1084,402754.4742,402735.6228,402729.1761,402528.4663,402837.7113,403158.9164,403291.1292,402752.8294,401483.3529,399796.5395,397798.553,396259.4865,395004.3982,394151.1175,393024.2702,391814.6183,390212.4506,388565.405,386768.6023,384980.5073,383178.0216,381287.3357,379549.9442,377965.9663,376965.3643,376838.058,377349.2354,378167.8634,378591.6343,378782.1569,378602.2771,378718.7786,378709.2392,378809.6201,378781.6082,379349.2944,380191.4727,381127.1105,382069.1314,383270.9997,384865.9952,386544.6317,388471.8578,390387.9883,392304.922,393614.6756,394573.6635,395723.1872,397449.8442,399874.222,402610.0829,405256.4704,407029.7966,407879.5948,408277.9122,409028.142,409953.8701,411104.7917,411837.7003,412374.3884,412668.9294,413197.4207,413849.9068,415054.4534,416271.5181,417641.7433,419396.692,421944.2704,424891.5757,427515.9024,429731.8011,431460.7726,432821.6136,433532.0232,434463.1846,435659.8413,437228.9824,438424.765,438997.8755,439340.9578,440142.1414,441707.0612,444193.0146,446626.7946,448954.6758,451083.5159,453727.222,456303.9661,458534.719,460212.7547,461808.7259,463513.3434,465256.3135,466861.9609,468374.3759,469746.6682,470904.5782,472469.8674,474299.6323,476933.9224,479341.1723,482043.8553,484215.2826,485839.0187,486746.3769,487779.8881,488942.8954,490678.7815,492928.3801,495755.3066,498647.688,500678.551,502371.4361,503390.525,504228.9429,504357.928,504871.7497,506064.4043,507891.4989,510500.7605,513294.212,516586.8907,519665.2501,521957.9943,522483.348,521792.1064,521664.941,524038.227,528456.5175,534595.0822,541843.684,548894.8069,556202.6939,562880.1735,569712.6986,576239.7231,582342.3412,587247.9098,590273.9067,592101.0664,594391.5991,598022.7459,602206.2607,606955.5931,612209.6084,619047.0269,626257.5033,633675.076,640599.3319,645145.6298,646419.4162,644336.57,642016.5514,640236.5294,639346.7623,639326.294,638841.0602,640014.9139,642878.3288,647603.7555,652220.7038,656100.1515,659704.7151,662775.3228,665652.757,668570.233,671948.3858,675214.5494,679662.2621,685505.0339,692206.6763,697295.05,700605.4685,703323.9162,707071.8483,711333.5859,715254.0217,718190.7549,719838.5917,720685.2453,721944.9878,723764.9652,726636.8208
753899,2,"Los Angeles, CA",msa,CA,240464.2128,241381.9084,242576.5564,244957.4337,247541.319,250107.3659,252731.9184,255348.3913,257804.3648,259991.3861,261994.5469,263995.9472,265420.162,266967.5158,268727.3485,271361.7978,274108.4523,276719.7803,279346.592,281948.4892,284556.3215,287082.8957,289357.4546,291634.9119,293413.1927,295494.8072,298085.88,301641.2166,305746.2905,310078.9997,315254.4182,320721.5112,326267.8801,331344.7088,336273.2764,341095.1135,345141.026,348917.4344,352990.3396,357762.4241,363467.5246,368555.7344,374448.5225,380662.0768,387746.8945,394109.8027,400145.6234,406039.0387,412472.8886,419788.1233,428242.1868,438193.7073,450025.6159,462302.6425,473763.8273,483584.2087,492832.81,501729.2407,508418.6579,514570.6799,519879.2173,526510.44,533841.1541,541764.7328,549482.5769,556772.6463,564909.5778,573786.7009,583071.036,592522.9394,599887.9151,606854.8345,612775.46,618294.1159,623290.7448,627746.1322,632599.0349,636655.2112,638539.0931,640138.4276,639440.0467,639453.0274,638618.1997,638338.1841,638315.8912,637987.6614,636992.1929,635101.1991,631734.6034,628130.9679,622494.7248,616091.628,608434.7004,600838.1526,594561.1905,587610.3587,580876.3064,571893.5841,561666.7006,548542.8858,534255.565,520388.9342,507550.6268,496200.6007,487492.0169,479597.8774,471484.822,461480.8547,453023.2401,447500.1827,443630.5654,440324.39,437107.455,433499.5962,430596.2858,428532.7624,428044.6212,428477.0568,430866.5728,435078.0857,437704.7885,438127.8393,438450.411,440734.8161,443983.2087,444393.3603,442629.2185,438872.0078,434923.0669,430921.1689,427173.3679,425159.9985,424062.2013,424002.928,422731.3102,421086.1689,417013.1736,414838.7053,413304.5271,411514.8182,407940.4791,404051.9876,402636.5131,402469.3635,402001.3237,400344.5929,397672.8482,395282.3785,394222.2621,394693.0747,396847.8816,401409.0353,407845.0412,415362.5177,423092.8912,430677.0527,436487.4458,440073.6141,441943.9648,444970.331,450448.7133,457847.8631,466082.6618,474658.9098,483824.4288,493013.3274,500796.4581,507057.5364,510293.7923,511635.9413,512000.3666,513675.0522,515974.4727,518082.3902,520042.9795,522818.3217,527667.5239,533348.5058,539509.8444,544873.2048,548713.6059,550796.289,551345.4322,551529.7437,552137.1908,553421.1851,554079.0389,552520.2307,548846.9022,544453.9037,539927.9302,535843.1149,538707.2822,548647.9941,562305.8144,572431.5653,578526.6288,583384.9208,583908.4519,580020.4587,572752.4477,567538.1225,566250.654,568146.9768,576753.3346,589476.4913,604264.6674,614768.3482,621888.4906,627170.6162,628326.3213,628208.224,627956.8268,631718.8897,636306.5129,641885.9296,649026.5375,657439.5238,665143.912,670838.2658,675481.4631,679034.5629,682662.741,688413.0493,696180.9617,704665.9845,710614.0776,713683.3879,710937.1049,703988.0543,695703.2146,690545.4653,688095.1926,687010.1939,688125.7794,692344.6442,699161.3753,706466.5291,713103.2109,719006.5415,722500.3615,724303.8069,725488.4903,726793.9098,725864.0126,722666.0524,722340.5015,727994.1504,740211.2995,754814.9027,770936.9448,786242.0981,796561.9963,803131.2641,806997.1082,814978.8918,826048.8488,839566.0897,852509.7334,862081.9584,869158.7037,876006.8863,884849.1265,895653.6814,909214.7063,925619.0121,944247.224,960906.547,973886.3391,981067.5002,983039.0515,979443.1426,972956.444,966851.7687,962474.1343,958967.4522,949904.4841,938077.3602,927513.1539,925119.491,929587.4226,938517.5164,951243.0489,966501.1614,981752.6907,994429.6936,1003930.445,1009982.903,1010066.269,1006731.94,1005549.748,1009795.173,1016727.998,1021423.442,1026387.505,1032245.308,1039445.658,1045433.082,1050661.169,1055383.869,1056096.754,1053897.511,1048430.637,1043902.673
394463,3,"Chicago, IL",msa,IL,162806.7483,162964.8156,163255.8983,163979.9672,164845.2594,165817.6538,166854.9062,168292.3308,169972.0906,171909.0772,173377.0589,174580.1073,175439.0602,176299.5659,177201.2824,178165.1774,179327.1381,180540.6824,181722.6903,183155.181,184755.6225,186657.0581,188062.1919,189142.224,189828.3491,190675.7731,191675.5071,192636.3213,193675.1773,194735.9669,196021.5223,197627.9775,199369.3481,201236.2661,202499.3574,203623.9516,204505.405,205634.1815,206716.6394,207953.2558,209112.194,210228.7008,211242.5343,212644.633,214349.7055,216240.8806,217707.9982,218873.5019,219946.6514,221100.2058,222265.7317,223588.64,225068.1241,226821.9882,228505.2276,230400.7097,232241.8643,234261.6187,235976.4205,237666.1562,239100.7913,240727.0184,242363.6262,244177.6441,246044.0949,247979.4237,249811.5469,251759.0217,253899.2363,256239.4603,258090.0581,259672.9973,260986.6157,262436.8998,263938.1645,265309.3695,266718.7858,267712.3672,268474.5025,269007.4758,269427.0812,269745.4507,270024.8384,270423.5106,271044.3199,271703.3184,272242.0304,272448.5164,272367.1972,272049.7146,271539.2515,270928.7315,270004.3643,268991.3715,267977.8629,266842.9069,265667.5359,263381.1457,262358.8446,260380.4615,259690.2789,257340.999,255848.8376,253037.4891,250676.4739,247432.0559,244375.5028,240766.2171,236733.3394,233528.8376,230398.7713,228576.9404,226388.4187,224707.9804,222946.4754,221334.9313,219096.4931,216962.1064,214875.8448,213833.5904,212812.0598,212398.3098,211326.0183,211496.1637,211054.4947,211505.7547,209931.0734,208569.791,206338.7867,204562.501,202053.61,199623.9955,197407.2674,195663.5686,194467.6923,193080.4699,192187.8771,190938.087,190293.9701,189221.0347,188179.7905,186238.465,184714.7649,182732.5235,181464.5125,180125.971,179397.6606,178751.2265,178184.4658,178027.1029,178144.8481,178241.5513,178285.9483,178155.6286,177886.1944,177800.373,178190.0672,179344.0742,180592.7355,182208.7528,183582.1229,185292.2042,186775.396,188503.9074,190104.7723,192007.7558,193838.421,195666.4072,197099.4768,198483.6457,199733.564,200923.7156,202187.8201,203245.3611,204265.6194,204968.2433,205547.0069,206000.7,206510.1952,207038.5691,207509.3125,207766.4062,208252.2606,208780.8147,209708.4345,210484.338,211342.3596,212101.0013,213007.8438,214215.0305,215448.6541,216724.9341,217956.9312,219209.0682,219992.647,220695.7334,221283.003,222038.7084,222502.7667,222977.962,223501.4263,224374.6526,225342.819,226600.9047,227946.9214,229454.508,231182.1263,232676.1573,233879.9114,234348.7689,234579.2368,234742.8139,235437.0517,236442.5012,237699.0318,239051.745,240578.3206,242042.7721,243663.8412,244899.5577,245897.5232,246078.0033,246157.3048,246066.7139,246119.9862,246290.2336,246655.863,247333.8651,248302.678,249633.57,250963.9628,252083.3122,252643.5444,252939.9038,252786.2638,252583.7395,252134.3651,252022.5408,252242.1692,252877.6821,254099.6394,255554.1468,257102.2932,258055.5537,258193.3077,257755.8731,257336.6171,257764.4864,259560.2279,262355.4311,265825.5191,269311.1268,272742.9972,276447.9652,280305.7322,284115.101,287706.8251,291160.7009,293944.8784,295555.0842,295896.5548,296143.5367,296970.0029,298644.1992,301615.8628,305953.8498,311385.0726,316600.3054,320326.9598,322886.4176,323605.8505,322954.7338,321035.6417,319484.8641,318570.9461,318158.266,317623.0118,317721.7906,318646.8583,320604.2389,322969.4122,325733.9704,328488.4881,331058.4322,332882.4078,334238.9543,335204.9546,335990.9568,336853.3885,338526.8865,341289.3396,344507.6673,346921.5387,348325.9774,349171.4228,350176.8328,351365.2393,352579.2794,353942.9181,355471.6072,356991.5517,358473.6847,359434.1677,360299.8304
394514,4,"Dallas, TX",msa,TX,131841.8809,131900.1922,131972.1469,132154.6148,132389.6031,132627.6433,132872.4229,133238.332,133694.0461,134201.6255,134680.6106,135133.794,135365.2985,135168.449,134877.8869,134712.6556,134821.888,134927.6334,135034.9083,135301.0859,135555.3316,135767.8806,135842.4031,135937.3395,136026.353,136229.5507,136537.2278,137031.255,137553.5745,138219.3476,138877.9747,139553.9336,140097.41,140545.0166,140932.3605,141275.765,141529.224,141668.2412,141809.1358,142000.7389,142208.9969,142438.9652,142579.2677,142760.2861,142949.6965,143187.9732,143380.2678,143417.2365,143886.9408,145001.1448,,148859.3852,150202.4273,150916.0755,151294.6895,151732.6129,152155.1263,152575.2136,152883.5984,153110.2008,153627.7075,153966.2545,154241.2151,154391.297,154724.531,155164.1115,155493.9145,155835.8002,156190.9368,156318.9853,156444.2873,156396.4723,156360.8084,156471.2875,156656.5444,157122.983,157717.7362,158369.5202,158829.1843,159084.4435,159353.5495,159987.9616,160534.0653,161079.4097,160986.7902,160623.9335,160127.8957,160095.7026,160391.7007,160794.76,161192.7571,161621.5408,162184.1819,162610.5149,162889.3723,163096.9122,162493.2759,161439.0263,159997.0681,159127.0518,158548.082,158180.6645,157977.2201,157528.2112,156782.7617,155783.1762,154907.1949,154265.4389,153797.6998,153692.3611,153746.4686,153942.0729,154107.0448,154123.2655,154173.0634,154038.9882,153992.8885,153922.3524,154275.3192,154666.1737,154776.1963,154637.3268,154415.1595,154569.5486,154694.9318,154782.3223,154429.3773,153761.7675,152845.9847,151956.0736,151051.9539,150429.12,149963.1859,149472.8883,148956.4928,148274.2237,147777.1663,147229.501,147029.5803,146885.3562,146909.1588,146838.1236,146711.3998,146405.6625,146128.5685,146311.3316,146808.1962,147466.9091,148055.2991,148782.9316,149617.2113,150339.2157,151068.5588,151887.3941,152800.0076,153586.417,154417.9532,155349.0467,156316.5339,157154.0903,158101.0419,159327.7534,160611.6588,161758.6519,162756.3029,163885.0644,165033.2942,166200.0987,167382.8761,168580.0493,169711.0095,170615.8937,171553.816,172580.9991,173847.8111,175011.9,176114.6854,177011.916,178188.3945,179439.9828,180944.8487,182521.685,184084.4428,185524.1415,187031.5907,188687.8979,190588.4285,192496.4017,194490.11,196472.4623,198428.3795,200365.1862,202414.0561,204530.4667,206376.3562,208259.8309,210057.1606,211975.5756,213617.5106,215145.9359,216816.6738,218607.631,220625.0966,222556.4655,224513.5807,226372.5732,228362.4088,230525.2326,232564.167,234429.6377,235849.2699,237198.1688,238602.9552,240199.819,241952.506,243855.4264,245811.0046,247692.0668,249588.3704,251282.4457,252877.7009,253970.7232,255091.0281,255929.6511,256685.3833,257125.6455,257614.1418,258326.163,259256.9736,260273.3957,261153.1551,261641.6777,261839.3757,261896.9595,261988.8043,262233.3252,262625.2512,263338.2021,264343.1957,265584.1972,267152.1701,268743.7627,270262.3434,271067.7307,271065.7638,270853.514,271233.5279,272713.6345,275277.9322,278480.7476,282224.5481,286008.7856,290013.5893,294257.9897,298988.8894,304220.9487,310250.0117,316562.9733,322288.6403,326731.6336,330205.2246,333891.8984,338430.2819,343641.0021,350874.8046,359559.8258,369418.1049,379159.4633,387974.9171,395525.3799,399653.8125,400310.7411,398508.9591,396337.9405,394333.8833,392268.2624,389614.2294,387257.4657,385658.9846,385100.4992,385413.7259,386279.7576,387299.3898,388246.9185,388652.497,388744.6003,388590.0677,388257.4203,388286.9856,388792.2407,389999.5366,391018.1248,391177.2177,390491.6846,389523.0714,388855.9919,388668.5923,388578.9341,388305.129,387771.6116,387230.6765,386406.5926,384844.4448,382634.1494
394692,5,"Houston, TX",msa,TX,127391.3107,127412.3275,127320.3356,127376.8415,127427.9678,127626.719,127803.5994,128093.6488,128474.4368,128803.4382,129304.3712,129820.507,130064.9377,130004.829,129563.5036,129297.7319,129219.5726,129353.6982,129538.7896,129546.6922,129655.208,129822.1487,130062.1862,130227.9509,130301.4559,130383.7478,130722.8063,131281.3786,131910.613,132478.9033,133032.6431,133692.9217,134303.3007,134819.6269,135193.7076,135498.9997,135791.1836,136026.0136,136309.8169,136584.8275,136878.9295,137135.4981,137398.4411,137681.5969,137913.2698,138154.8182,138367.3418,138616.5408,138959.0509,139741.8126,141128.5577,142464.369,143796.605,144501.6136,145450.602,146164.3583,147038.4781,147818.6184,148577.097,149392.0836,150092.7307,150729.5563,151208.2094,151636.4613,151884.299,152136.2017,152291.067,152375.0308,152375.1703,152332.1274,152473.4375,152593.4693,152711.1507,152654.7565,152718.8878,152947.0765,153483.1585,154015.6226,154593.2295,155167.9716,155827.8919,156588.6041,157291.0973,158045.5644,158521.9914,158647.3722,158484.7846,158555.904,158922.5824,159531.0576,159996.5552,160492.8257,160886.2264,161272.1248,161553.2007,161858.6562,161631.4969,161215.1233,160661.8517,160453.284,160197.1935,159885.0756,159586.1346,159066.8469,158360.3181,157633.7689,156796.9657,155907.0853,154982.6599,154620.3353,154518.3929,154630.968,154809.1854,155185.6405,155693.6169,155966.3681,155927.8552,155613.8258,155540.2405,155691.9346,155783.0883,155894.7281,156162.2456,156628.1705,157001.8827,156967.8397,156367.7705,155275.727,154192.0538,153319.5137,152727.4408,152213.4794,151689.459,151083.5401,150266.329,149523.8787,148904.6561,148493.1215,148276.3483,148193.7376,148069.951,147851.7922,147186.591,146596.6811,146318.1215,146522.0766,146746.6247,146825.4773,146816.2236,147009.1618,147370.6438,147854.5389,148275.4431,148615.465,148994.9017,149322.0658,149738.9807,150316.9721,151225.3323,152258.5636,153486.2036,154908.7018,156412.9339,157943.171,159270.5995,160737.0885,162112.6161,163526.8795,164884.7012,166347.428,167903.0796,169382.5124,170884.9129,172294.2451,173916.7281,175534.201,177138.6338,178527.6828,180097.2318,181759.518,183630.1064,185372.8651,187091.789,188629.9855,190098.8695,191489.3802,192850.5326,194190.0927,195380.3082,196478.7459,197442.1861,198466.4773,199641.0967,200771.2335,201527.8401,202142.3052,202736.44,203470.2509,203958.7378,204328.7064,204838.6407,205505.3086,206372.7832,207159.2239,207816.2415,208233.817,208793.5329,209584.5567,210314.0903,210940.3892,211279.3266,211705.8726,212130.0985,212785.2619,213541.6516,214370.9564,215116.3845,215684.9055,216446.1191,217272.3135,218310.3631,219185.3926,220162.4649,220983.5785,221801.9474,222479.3042,223226.3356,224020.6688,224850.4463,225717.2568,226552.325,227181.5121,227654.3153,227981.4338,228314.1884,228699.9777,229195.7369,229858.9013,230761.9371,231731.4286,232729.1244,233601.4462,234437.3167,234952.819,234945.7581,234904.6254,235327.3676,236547.9705,238395.4782,240657.4987,243406.1087,246176.3116,249064.7652,251984.849,255213.9998,258705.7095,262750.7372,267187.5181,271297.5429,274499.2143,276912.1367,279567.6363,282896.2658,286637.8595,291416.0507,296818.4793,303124.0508,309189.3246,314746.8763,319488.7421,322677.3303,324041.3306,323923.9371,323339.2386,322643.656,321373.7243,319490.6236,317713.7273,316485.7528,315991.2927,316127.3034,316955.7538,317920.3185,318836.3028,319211.3892,319243.0168,318956.6062,318543.8855,318550.9368,318960.4986,319998.3986,321073.6108,321635.9928,321512.6963,321135.4319,320925.1536,320894.7441,320730.7236,320419.6646,320255.0344,320207.669,320064.5113,319419.4059,318481.6485
